unknown,-1,0,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
60041,2023-11-01 14:56:47.980,GPS,810757444,0,4,284226000,2286,32,0.55,24.7759387,121.0425085,121.3,0.22,56.71326,0.056,0,1
60138,2023-11-01 14:56:48.180,GPS,810957555,0,4,284226200,2286,32,0.55,24.775939,121.0425089,121.28,0.251,38.68124,0.067,0,1
60233,2023-11-01 14:56:48.380,GPS,811157466,0,4,284226400,2286,32,0.55,24.7759394,121.0425092,121.26,0.334,24.57354,-0.021,0,1
60328,2023-11-01 14:56:48.580,GPS,811357414,0,4,284226600,2286,32,0.55,24.7759401,121.0425094,121.26,0.516,11.46218,0.063,0,1
60422,2023-11-01 14:56:48.780,GPS,811557479,0,4,284226800,2286,32,0.55,24.7759409,121.0425096,121.24,0.449,7.78193,-0.148,0,1
60514,2023-11-01 14:56:48.980,GPS,811757486,0,4,284227000,2286,32,0.55,24.7759418,121.0425098,121.24,0.615,10.64118,-0.01,0,1
60611,2023-11-01 14:56:49.180,GPS,811957678,0,4,284227200,2286,32,0.55,24.7759429,121.04251,121.24,0.6300001,6.56655,-0.07300001,0,1
60705,2023-11-01 14:56:49.380,GPS,812157787,0,4,284227400,2286,32,0.55,24.7759441,121.0425101,121.25,0.716,356.8667,-0.057,0,1
60800,2023-11-01 14:56:49.580,GPS,812357752,0,4,284227600,2286,32,0.55,24.7759455,121.04251,121.22,0.862,352.2637,0.036,0,1
60894,2023-11-01 14:56:49.780,GPS,812557447,0,4,284227800,2286,32,0.55,24.775947,121.0425098,121.2,0.8610001,354.5237,0.057,0,1
60986,2023-11-01 14:56:49.980,GPS,812757454,0,4,284228000,2286,32,0.54,24.7759485,121.0425097,121.17,0.835,358.2462,0.047,0,1
61082,2023-11-01 14:56:50.180,GPS,812957474,0,4,284228200,2286,32,0.54,24.77595,121.0425097,121.16,0.848,356.5286,-0.046,0,1
61179,2023-11-01 14:56:50.380,GPS,813157456,0,4,284228400,2286,32,0.54,24.7759514,121.0425097,121.12,0.8060001,1.03812,0.056,0,1
61274,2023-11-01 14:56:50.580,GPS,813357491,0,4,284228600,2286,32,0.54,24.7759529,121.0425098,121.09,0.8280001,3.11173,0.06,0,1
61367,2023-11-01 14:56:50.780,GPS,813557462,0,4,284228800,2286,32,0.54,24.7759543,121.0425099,121.06,0.859,6.53307,0.09100001,0,1
61459,2023-11-01 14:56:50.980,GPS,813757458,0,4,284229000,2286,32,0.54,24.7759558,121.0425102,121.02,0.876,5.78746,0.043,0,1
61556,2023-11-01 14:56:51.180,GPS,813957778,0,4,284229200,2286,32,0.54,24.7759573,121.0425104,121,0.7590001,7.03619,-0.026,0,1
61650,2023-11-01 14:56:51.380,GPS,814157730,0,4,284229400,2286,32,0.54,24.7759586,121.0425106,120.97,0.784,3.19351,0.061,0,1
61746,2023-11-01 14:56:51.580,GPS,814357451,0,4,284229600,2286,32,0.54,24.77596,121.0425108,120.95,0.8,8.599919,0.023,0,1
61840,2023-11-01 14:56:51.780,GPS,814557723,0,4,284229800,2286,32,0.54,24.7759614,121.042511,120.93,0.785,7.47341,0.013,0,1
61932,2023-11-01 14:56:51.980,GPS,814757716,0,4,284230000,2286,32,0.54,24.7759628,121.0425112,120.91,0.867,6.03547,0.017,0,1
62029,2023-11-01 14:56:52.180,GPS,814957779,0,4,284230200,2286,32,0.54,24.7759644,121.0425115,120.91,0.9590001,8.47733,-0.08000001,0,1
62122,2023-11-01 14:56:52.380,GPS,815157768,0,4,284230400,2286,32,0.54,24.7759661,121.0425117,120.91,1.015,4.8538,-0.082,0,1
62218,2023-11-01 14:56:52.580,GPS,815357834,0,4,284230600,2286,32,0.54,24.775968,121.042512,120.9,1.1,5.56641,-0.059,0,1
62312,2023-11-01 14:56:52.780,GPS,815557580,0,4,284230800,2286,32,0.54,24.7759699,121.0425122,120.88,1.122,2.70828,-0.023,0,1
62403,2023-11-01 14:56:52.980,GPS,815757739,0,4,284231000,2286,32,0.54,24.775972,121.0425123,120.85,1.248,1.27325,0.026,0,1
62501,2023-11-01 14:56:53.180,GPS,815957823,0,4,284231200,2286,32,0.54,24.7759742,121.0425124,120.83,1.25,2.05922,-0.011,0,1
62594,2023-11-01 14:56:53.380,GPS,816157759,0,4,284231400,2286,32,0.54,24.7759764,121.0425126,120.81,1.17,2.91924,-0.014,0,1
62692,2023-11-01 14:56:53.580,GPS,816357794,0,4,284231600,2286,32,0.54,24.7759784,121.0425127,120.8,1.147,1.80288,0.011,0,1
62786,2023-11-01 14:56:53.780,GPS,816557454,0,4,284231800,2286,32,0.54,24.7759803,121.0425129,120.78,1.062,8.758269,-0.07700001,0,1
62878,2023-11-01 14:56:53.980,GPS,816757463,0,4,284232000,2286,32,0.54,24.7759821,121.0425133,120.78,0.9680001,8.76381,-0.115,0,1
62974,2023-11-01 14:56:54.180,GPS,816957480,0,4,284232200,2286,32,0.54,24.7759836,121.0425135,120.78,0.809,5.85685,-0.09100001,0,1
63068,2023-11-01 14:56:54.380,GPS,817157469,0,4,284232400,2286,32,0.54,24.7759849,121.0425137,120.77,0.631,4.46311,-0.053,0,1
63161,2023-11-01 14:56:54.560,GPS,817337447,0,4,284232600,2286,32,0.54,24.7759858,121.0425139,120.75,0.477,5.54143,-0.056,0,1
63258,2023-11-01 14:56:54.780,GPS,817557465,0,4,284232800,2286,32,0.54,24.7759866,121.0425139,120.75,0.374,0.97634,-0.086,0,1
63350,2023-11-01 14:56:54.980,GPS,817757447,0,4,284233000,2286,32,0.54,24.7759871,121.0425139,120.74,0.248,339.2044,-0.086,0,1
63447,2023-11-01 14:56:55.180,GPS,817957456,0,4,284233200,2286,32,0.55,24.7759873,121.0425137,120.75,0.167,312.5583,-0.093,0,1
63540,2023-11-01 14:56:55.380,GPS,818157356,0,4,284233400,2286,32,0.55,24.7759875,121.0425135,120.73,0.199,304.4341,-0.033,0,1
63637,2023-11-01 14:56:55.580,GPS,818357401,0,4,284233600,2286,32,0.55,24.7759875,121.0425132,120.71,0.171,280.7097,0.028,0,1
63732,2023-11-01 14:56:55.780,GPS,818557467,0,4,284233800,2286,32,0.55,24.7759875,121.042513,120.67,0.136,271.9753,0.054,0,1
63824,2023-11-01 14:56:55.980,GPS,818757504,0,4,284234000,2286,32,0.55,24.7759875,121.0425128,120.64,0.066,290.8036,0.07300001,0,1
63921,2023-11-01 14:56:56.180,GPS,818957495,0,4,284234200,2286,32,0.55,24.7759874,121.0425127,120.59,0.082,290.8036,0.072,0,1
64012,2023-11-01 14:56:56.361,GPS,819138765,0,4,284234400,2286,32,0.55,24.7759872,121.0425127,120.56,0.123,195.6086,0.07600001,0,1
64108,2023-11-01 14:56:56.580,GPS,819357444,0,4,284234600,2286,32,0.55,24.7759868,121.0425127,120.53,0.227,176.088,0.062,0,1
64203,2023-11-01 14:56:56.780,GPS,819557464,0,4,284234800,2286,32,0.55,24.7759863,121.0425127,120.5,0.283,190.3454,0.004,0,1
64295,2023-11-01 14:56:56.980,GPS,819757447,0,4,284235000,2286,32,0.55,24.7759857,121.0425126,120.46,0.334,188.4361,0.047,0,1
64392,2023-11-01 14:56:57.180,GPS,819957492,0,4,284235200,2286,32,0.55,24.775985,121.0425126,120.44,0.352,183.7407,0.052,0,1
64485,2023-11-01 14:56:57.380,GPS,820157465,0,4,284235400,2286,32,0.55,24.7759842,121.0425126,120.41,0.472,176.4118,-0.03,0,1
64580,2023-11-01 14:56:57.580,GPS,820357373,0,4,284235600,2286,32,0.55,24.7759832,121.0425127,120.4,0.632,177.465,-0.013,0,1
64675,2023-11-01 14:56:57.780,GPS,820557445,0,4,284235800,2286,32,0.55,24.7759818,121.0425129,120.37,0.853,170.8672,-0.006,0,1
64767,2023-11-01 14:56:57.980,GPS,820757498,0,4,284236000,2286,32,0.55,24.7759801,121.0425132,120.36,0.969,173.3927,-0.039,0,1
64867,2023-11-01 14:56:58.180,GPS,820957492,0,4,284236200,2286,32,0.55,24.7759782,121.0425134,120.35,1.072,175.3496,-0.015,0,1
64960,2023-11-01 14:56:58.380,GPS,821157377,0,4,284236400,2286,32,0.55,24.7759763,121.0425136,120.34,1.025,175.9194,-0.05,0,1
65055,2023-11-01 14:56:58.580,GPS,821357658,0,4,284236600,2286,32,0.55,24.7759745,121.0425137,120.34,0.941,182.3606,-0.182,0,1
65150,2023-11-01 14:56:58.780,GPS,821557770,0,4,284236800,2286,32,0.55,24.7759729,121.0425136,120.34,0.79,186.4156,-0.006,0,1
65242,2023-11-01 14:56:58.980,GPS,821757752,0,4,284237000,2286,32,0.55,24.7759716,121.0425134,120.3,0.648,195.2339,0.001,0,1
65339,2023-11-01 14:56:59.180,GPS,821957727,0,4,284237200,2286,32,0.55,24.7759705,121.0425131,120.3,0.553,202.4017,-0.01,0,1
65431,2023-11-01 14:56:59.380,GPS,822157402,0,4,284237400,2286,32,0.55,24.7759696,121.0425126,120.27,0.511,210.1851,-0.003,0,1
65526,2023-11-01 14:56:59.580,GPS,822357437,0,4,284237600,2286,32,0.55,24.7759687,121.0425123,120.26,0.522,199.5865,-0.058,0,1
65620,2023-11-01 14:56:59.780,GPS,822557421,0,4,284237800,2286,32,0.55,24.7759678,121.042512,120.25,0.528,195.653,-0.002,0,1
65713,2023-11-01 14:56:59.980,GPS,822757468,0,4,284238000,2286,32,0.55,24.7759667,121.0425118,120.22,0.581,188.9173,-0.026,0,1
65809,2023-11-01 14:57:00.180,GPS,822957495,0,4,284238200,2286,32,0.55,24.7759656,121.0425117,120.19,0.638,182.5126,-0.008,0,1
65903,2023-11-01 14:57:00.380,GPS,823157466,0,4,284238400,2286,32,0.55,24.7759644,121.0425117,120.17,0.654,182.077,-0.004,0,1
66000,2023-11-01 14:57:00.580,GPS,823357476,0,4,284238600,2286,32,0.55,24.7759631,121.0425118,120.14,0.701,174.2367,-0.026,0,1
66093,2023-11-01 14:57:00.780,GPS,823557460,0,4,284238800,2286,32,0.55,24.7759617,121.0425121,120.12,0.78,169.762,-0.016,0,1
66186,2023-11-01 14:57:00.980,GPS,823757457,0,4,284239000,2286,32,0.55,24.7759603,121.0425125,120.11,0.821,163.5037,0.008,0,1
66284,2023-11-01 14:57:01.180,GPS,823957493,0,4,284239200,2286,32,0.55,24.7759588,121.042513,120.08,0.8420001,164.5331,0.029,0,1
66377,2023-11-01 14:57:01.380,GPS,824157500,0,4,284239400,2286,32,0.55,24.7759573,121.0425134,120.05,0.802,168.3462,0.026,0,1
66472,2023-11-01 14:57:01.580,GPS,824357467,0,4,284239600,2286,32,0.55,24.7759558,121.0425137,120.02,0.816,167.31,0.009000001,0,1
66566,2023-11-01 14:57:01.780,GPS,824557455,0,4,284239800,2286,32,0.55,24.7759543,121.0425142,119.99,0.8470001,166.7487,0.048,0,1
66659,2023-11-01 14:57:01.980,GPS,824757435,0,4,284240000,2286,32,0.55,24.7759527,121.0425146,119.97,0.8790001,167.2145,-0.002,0,1
66755,2023-11-01 14:57:02.180,GPS,824957491,0,4,284240200,2286,32,0.55,24.7759512,121.0425149,119.95,0.8380001,174.7284,0.017,0,1
66849,2023-11-01 14:57:02.380,GPS,825157466,0,4,284240400,2286,32,0.55,24.7759497,121.042515,119.93,0.701,179.1181,-0.013,0,1
66944,2023-11-01 14:57:02.580,GPS,825357447,0,4,284240600,2286,32,0.55,24.7759485,121.042515,119.91,0.668,183.6957,0.038,0,1
67038,2023-11-01 14:57:02.780,GPS,825557484,0,4,284240800,2286,32,0.55,24.7759472,121.0425148,119.88,0.678,192.6919,0.026,0,1
67130,2023-11-01 14:57:02.980,GPS,825757459,0,4,284241000,2286,32,0.55,24.775946,121.0425146,119.87,0.632,190.8248,0.014,0,1
67229,2023-11-01 14:57:03.180,GPS,825957603,0,4,284241200,2286,32,0.55,24.7759449,121.0425142,119.84,0.629,203.8241,0.081,0,1
67322,2023-11-01 14:57:03.380,GPS,826157479,0,4,284241400,2286,32,0.55,24.7759438,121.0425138,119.8,0.614,202.2741,0.019,0,1
67418,2023-11-01 14:57:03.580,GPS,826357444,0,4,284241600,2286,32,0.55,24.7759427,121.0425134,119.78,0.6990001,198.6219,-0.02,0,1
67512,2023-11-01 14:57:03.780,GPS,826557473,0,4,284241800,2286,32,0.55,24.7759414,121.042513,119.76,0.756,195.7937,-0.021,0,1
67606,2023-11-01 14:57:04.000,GPS,826777459,0,4,284242000,2286,32,0.55,24.7759399,121.0425125,119.74,0.832,197.517,0.085,0,1
67703,2023-11-01 14:57:04.180,GPS,826957490,0,4,284242200,2286,32,0.55,24.7759384,121.0425121,119.72,0.923,194.3242,0.003,0,1
67796,2023-11-01 14:57:04.380,GPS,827157405,0,4,284242400,2286,32,0.55,24.7759368,121.0425116,119.72,0.91,193.5191,-0.042,0,1
67891,2023-11-01 14:57:04.580,GPS,827357474,0,4,284242600,2286,32,0.55,24.7759351,121.0425113,119.71,0.918,189.8173,-0.06900001,0,1
67985,2023-11-01 14:57:04.780,GPS,827557458,0,4,284242800,2286,32,0.55,24.7759334,121.042511,119.71,0.978,188.6909,-0.031,0,1
68077,2023-11-01 14:57:04.980,GPS,827757463,0,4,284243000,2286,32,0.55,24.7759316,121.0425108,119.72,0.994,185.6027,-0.021,0,1
68174,2023-11-01 14:57:05.180,GPS,827957480,0,4,284243200,2286,32,0.55,24.7759298,121.0425106,119.71,0.965,185.5825,-0.029,0,1
68267,2023-11-01 14:57:05.380,GPS,828157395,0,4,284243400,2286,32,0.55,24.775928,121.0425104,119.7,0.969,188.1466,-0.005,0,1
68362,2023-11-01 14:57:05.580,GPS,828357460,0,4,284243600,2286,32,0.55,24.7759263,121.0425102,119.67,0.923,184.4952,0.02,0,1
68458,2023-11-01 14:57:05.780,GPS,828557611,0,4,284243800,2286,32,0.55,24.7759246,121.0425102,119.62,0.9310001,178.8612,0.01,0,1
68550,2023-11-01 14:57:05.980,GPS,828757786,0,4,284244000,2286,32,0.55,24.7759229,121.0425104,119.61,0.947,170.3516,0.045,0,1
68648,2023-11-01 14:57:06.180,GPS,828957732,0,4,284244200,2286,32,0.55,24.7759212,121.0425108,119.6,0.895,166.6186,-0.024,0,1
68741,2023-11-01 14:57:06.380,GPS,829157730,0,4,284244400,2286,32,0.55,24.7759196,121.0425114,119.57,0.9210001,157.1027,-0.01,0,1
68837,2023-11-01 14:57:06.580,GPS,829357722,0,4,284244600,2286,32,0.55,24.775918,121.0425121,119.55,0.9440001,154.2471,0.06,0,1
68931,2023-11-01 14:57:06.780,GPS,829557806,0,4,284244800,2286,32,0.55,24.7759165,121.042513,119.54,0.914,152.2149,0.005,0,1
69022,2023-11-01 14:57:06.980,GPS,829757833,0,4,284245000,2286,32,0.55,24.7759149,121.0425139,119.54,0.9670001,153.6933,-0.07,0,1
69119,2023-11-01 14:57:07.180,GPS,829957777,0,4,284245200,2286,32,0.55,24.7759133,121.0425147,119.52,0.9350001,156.7823,-0.044,0,1
69212,2023-11-01 14:57:07.380,GPS,830157744,0,4,284245400,2286,32,0.55,24.7759118,121.0425154,119.52,0.89,158.9015,-0.032,0,1
69308,2023-11-01 14:57:07.580,GPS,830357753,0,4,284245600,2286,32,0.55,24.7759102,121.042516,119.51,0.936,161.6075,-0.09,0,1
69402,2023-11-01 14:57:07.780,GPS,830557722,0,4,284245800,2286,32,0.55,24.7759085,121.0425167,119.51,0.966,160.1756,-0.079,0,1
69494,2023-11-01 14:57:07.980,GPS,830757451,0,4,284246000,2286,32,0.55,24.7759068,121.0425173,119.5,1.01,164.0374,-0.089,0,1
69593,2023-11-01 14:57:08.180,GPS,830957505,0,4,284246200,2286,32,0.55,24.775905,121.0425178,119.5,0.927,164.5661,-0.034,0,1
69686,2023-11-01 14:57:08.380,GPS,831157445,0,4,284246400,2286,32,0.55,24.7759034,121.0425183,119.48,0.928,168.3004,0.028,0,1
69780,2023-11-01 14:57:08.560,GPS,831337480,0,4,284246600,2286,32,0.55,24.7759017,121.0425188,119.46,0.9860001,163.9957,-0.047,0,1
69874,2023-11-01 14:57:08.760,GPS,831537479,0,4,284246800,2286,32,0.55,24.7758999,121.0425193,119.45,1.003,166.6156,0.03,0,1
69969,2023-11-01 14:57:08.980,GPS,831757447,0,4,284247000,2286,32,0.55,24.775898,121.0425198,119.44,1.086,167.4233,0.005,0,1
70062,2023-11-01 14:57:09.160,GPS,831937478,0,4,284247200,2286,32,0.55,24.7758962,121.0425202,119.44,0.9850001,172.045,-0.067,0,1
70156,2023-11-01 14:57:09.360,GPS,832137469,0,4,284247400,2286,32,0.55,24.7758944,121.0425205,119.41,0.9250001,171.0423,0.047,0,1
70252,2023-11-01 14:57:09.560,GPS,832337471,0,4,284247600,2286,32,0.55,24.7758928,121.0425208,119.39,0.855,173.6903,0.035,0,1
70346,2023-11-01 14:57:09.760,GPS,832537474,0,4,284247800,2286,32,0.55,24.7758913,121.042521,119.35,0.814,173.0804,0.081,0,1
70440,2023-11-01 14:57:09.980,GPS,832757463,0,4,284248000,2286,32,0.55,24.7758898,121.0425212,119.34,0.7640001,171.6913,-0.01,0,1
70537,2023-11-01 14:57:10.180,GPS,832957454,0,4,284248200,2286,32,0.55,24.7758884,121.0425215,119.33,0.776,171.6082,-0.07,0,1
70628,2023-11-01 14:57:10.360,GPS,833137438,0,4,284248400,2286,32,0.55,24.7758871,121.0425216,119.32,0.6810001,178.7404,-0.014,0,1
70724,2023-11-01 14:57:10.560,GPS,833337484,0,4,284248600,2286,32,0.55,24.7758859,121.0425217,119.3,0.617,174.55,-0.053,0,1
70820,2023-11-01 14:57:10.760,GPS,833537475,0,4,284248800,2286,32,0.55,24.7758846,121.0425219,119.31,0.715,172.5627,-0.014,0,1
70915,2023-11-01 14:57:10.980,GPS,833757450,0,4,284249000,2286,32,0.55,24.7758833,121.0425221,119.29,0.738,175.4303,0.024,0,1
71010,2023-11-01 14:57:11.160,GPS,833937456,0,4,284249200,2286,32,0.54,24.7758819,121.0425224,119.29,0.751,166.8361,-0.005,0,1
71102,2023-11-01 14:57:11.360,GPS,834137458,0,4,284249400,2286,32,0.54,24.7758805,121.0425228,119.29,0.798,166.8238,-0.07300001,0,1
71198,2023-11-01 14:57:11.560,GPS,834337464,0,4,284249600,2286,32,0.54,24.7758791,121.0425232,119.27,0.839,163.8157,0.043,0,1
71294,2023-11-01 14:57:11.780,GPS,834557473,0,4,284249800,2286,32,0.54,24.7758776,121.0425237,119.23,0.8660001,167.7046,0.094,0,1
71386,2023-11-01 14:57:11.980,GPS,834757436,0,4,284250000,2286,32,0.54,24.775876,121.0425241,119.21,0.8520001,166.2303,0.041,0,1
71482,2023-11-01 14:57:12.180,GPS,834957488,0,4,284250200,2286,32,0.54,24.7758745,121.0425245,119.2,0.8340001,168.1384,0.008,0,1
71575,2023-11-01 14:57:12.380,GPS,835157417,0,4,284250400,2286,32,0.54,24.775873,121.0425249,119.19,0.8150001,167.8585,0.005,0,1
71672,2023-11-01 14:57:12.560,GPS,835337481,0,4,284250600,2286,32,0.56,24.7758715,121.0425252,119.18,0.8280001,172.6683,-0.036,0,1
71768,2023-11-01 14:57:12.780,GPS,835557746,0,4,284250800,2286,32,0.56,24.77587,121.0425254,119.17,0.85,173.0422,-0.037,0,1
71860,2023-11-01 14:57:12.980,GPS,835757769,0,4,284251000,2286,32,0.56,24.7758684,121.0425257,119.17,0.9350001,170.8218,-0.086,0,1
71959,2023-11-01 14:57:13.180,GPS,835957876,0,4,284251200,2286,32,0.56,24.7758667,121.042526,119.18,0.855,172.6852,-0.057,0,1
72051,2023-11-01 14:57:13.380,GPS,836157690,0,4,284251400,2286,32,0.55,24.7758652,121.0425263,119.18,0.844,168.2072,-0.029,0,1
72150,2023-11-01 14:57:13.580,GPS,836357799,0,4,284251600,2286,32,0.55,24.7758637,121.0425267,119.16,0.807,169.6768,-0.006,0,1
72242,2023-11-01 14:57:13.761,GPS,836538611,0,4,284251800,2286,32,0.55,24.7758623,121.042527,119.15,0.749,171.0145,0,0,1
72336,2023-11-01 14:57:13.980,GPS,836757735,0,4,284252000,2286,32,0.55,24.7758609,121.0425272,119.16,0.753,173.8128,-0.045,0,1
72433,2023-11-01 14:57:14.180,GPS,836957779,0,4,284252200,2286,32,0.55,24.7758596,121.0425273,119.16,0.723,179.1466,-0.016,0,1
72523,2023-11-01 14:57:14.361,GPS,837138740,0,4,284252400,2286,32,0.55,24.7758583,121.0425273,119.15,0.6670001,183.7993,-0.082,0,1
72620,2023-11-01 14:57:14.561,GPS,837338624,0,4,284252600,2286,32,0.54,24.7758571,121.0425273,119.13,0.64,178.5422,-0.01,0,1
72714,2023-11-01 14:57:14.761,GPS,837538627,0,4,284252800,2286,32,0.55,24.7758558,121.0425273,119.13,0.721,184.6921,-0.054,0,1
72808,2023-11-01 14:57:14.980,GPS,837757759,0,4,284253000,2286,32,0.55,24.7758545,121.0425271,119.11,0.7,190.9647,0.058,0,1
72903,2023-11-01 14:57:15.160,GPS,837937464,0,4,284253200,2286,32,0.54,24.7758532,121.0425269,119.11,0.7360001,187.7234,0.017,0,1
72997,2023-11-01 14:57:15.380,GPS,838157723,0,4,284253400,2286,32,0.55,24.7758518,121.0425267,119.11,0.807,187.069,-0.06,0,1
73093,2023-11-01 14:57:15.580,GPS,838357696,0,4,284253600,2286,32,0.55,24.7758504,121.0425266,119.13,0.808,185.471,-0.063,0,1
73187,2023-11-01 14:57:15.780,GPS,838557727,0,4,284253800,2286,32,0.55,24.7758489,121.0425265,119.11,0.848,182.9777,0.027,0,1
73281,2023-11-01 14:57:15.980,GPS,838757795,0,4,284254000,2286,32,0.55,24.7758473,121.0425264,119.1,0.853,181.4473,0.015,0,1
73379,2023-11-01 14:57:16.180,GPS,838957790,0,4,284254200,2286,32,0.55,24.7758457,121.0425264,119.1,0.862,178.072,0.011,0,1
73471,2023-11-01 14:57:16.380,GPS,839157758,0,4,284254400,2286,32,0.55,24.7758442,121.0425264,119.09,0.814,184.0277,-0.011,0,1
73567,2023-11-01 14:57:16.580,GPS,839357707,0,4,284254600,2286,32,0.55,24.7758427,121.0425263,119.09,0.8060001,185.5976,-0.06500001,0,1
73660,2023-11-01 14:57:16.760,GPS,839537460,0,4,284254800,2286,32,0.55,24.7758414,121.0425262,119.08,0.673,184.0253,0.053,0,1
73754,2023-11-01 14:57:16.980,GPS,839757476,0,4,284255000,2286,32,0.55,24.7758401,121.0425261,119.06,0.71,187.2057,0.07700001,0,1
73851,2023-11-01 14:57:17.180,GPS,839957430,0,4,284255200,2286,32,0.54,24.7758389,121.042526,119.06,0.675,181.2315,0.007,0,1
73943,2023-11-01 14:57:17.380,GPS,840157411,0,4,284255400,2286,32,0.54,24.7758376,121.042526,119.06,0.677,183.6807,0,0,1
74039,2023-11-01 14:57:17.580,GPS,840357484,0,4,284255600,2286,32,0.54,24.7758364,121.0425258,119.08,0.703,188.7263,-0.096,0,1
74132,2023-11-01 14:57:17.760,GPS,840537503,0,4,284255800,2286,32,0.54,24.7758351,121.0425257,119.07,0.737,183.3538,0.012,0,1
74226,2023-11-01 14:57:17.980,GPS,840757453,0,4,284256000,2286,32,0.54,24.7758337,121.0425256,119.07,0.832,185.343,0.07700001,0,1
74320,2023-11-01 14:57:18.160,GPS,840937497,0,4,284256200,2286,32,0.54,24.7758322,121.0425254,119.06,0.846,184.336,-0.015,0,1
74414,2023-11-01 14:57:18.360,GPS,841137468,0,4,284256400,2286,32,0.56,24.7758306,121.0425253,119.09,0.849,185.3219,-0.058,0,1
74513,2023-11-01 14:57:18.580,GPS,841357399,0,4,284256600,2286,32,0.54,24.7758292,121.0425252,119.13,0.803,184.4613,-0.164,0,1
74604,2023-11-01 14:57:18.760,GPS,841537458,0,4,284256800,2286,32,0.54,24.7758278,121.042525,119.14,0.734,185.8596,-0.021,0,1
74701,2023-11-01 14:57:18.980,GPS,841757442,0,4,284257000,2286,32,0.54,24.7758266,121.0425248,119.16,0.636,192.5121,-0.022,0,1
74798,2023-11-01 14:57:19.180,GPS,841957426,0,4,284257200,2286,32,0.56,24.7758256,121.0425246,119.18,0.496,187.0411,-0.094,0,1
74886,2023-11-01 14:57:19.360,GPS,842137445,0,4,284257400,2286,31,0.57,24.7758248,121.0425246,119.19,0.349,180.5745,-0.049,0,1
74982,2023-11-01 14:57:19.560,GPS,842337488,0,4,284257600,2286,32,0.57,24.7758243,121.0425245,119.21,0.247,187.9097,0.013,0,1
75076,2023-11-01 14:57:19.761,GPS,842538688,0,4,284257800,2286,31,0.57,24.7758239,121.0425245,119.21,0.14,194.9383,-0.011,0,1
75171,2023-11-01 14:57:19.980,GPS,842757438,0,4,284258000,2286,32,0.57,24.7758238,121.0425244,119.23,0.068,188.3195,-0.01,0,1
75269,2023-11-01 14:57:20.180,GPS,842957471,0,4,284258200,2286,31,0.57,24.7758238,121.0425243,119.25,0.09,188.3195,-0.013,0,1
75358,2023-11-01 14:57:20.361,GPS,843138581,0,4,284258400,2286,32,0.57,24.775824,121.0425241,119.26,0.187,332.3843,0.028,0,1
75453,2023-11-01 14:57:20.561,GPS,843338594,0,4,284258600,2286,32,0.57,24.7758244,121.0425239,119.27,0.204,324.6866,-0.05,0,1
75547,2023-11-01 14:57:20.761,GPS,843538609,0,4,284258800,2286,32,0.57,24.7758247,121.0425237,119.28,0.222,334.1569,-0.036,0,1
75644,2023-11-01 14:57:20.980,GPS,843757450,0,4,284259000,2286,32,0.57,24.775825,121.0425236,119.29,0.181,338.7739,-0.028,0,1
75740,2023-11-01 14:57:21.180,GPS,843957488,0,4,284259200,2286,32,0.55,24.7758253,121.0425235,119.3,0.106,328.1101,0.04,0,1
75833,2023-11-01 14:57:21.380,GPS,844157411,0,4,284259400,2286,32,0.55,24.7758254,121.0425234,119.3,0.059,328.1101,0.087,0,1
75927,2023-11-01 14:57:21.561,GPS,844338797,0,4,284259600,2286,31,0.55,24.7758255,121.0425234,119.29,0.029,328.1101,0.046,0,1
76021,2023-11-01 14:57:21.761,GPS,844538612,0,4,284259800,2286,32,0.55,24.7758254,121.0425234,119.29,0.011,328.1101,0.048,0,1
76116,2023-11-01 14:57:21.980,GPS,844757455,0,4,284260000,2286,32,0.55,24.7758254,121.0425234,119.29,0.025,328.1101,0.068,0,1
76213,2023-11-01 14:57:22.180,GPS,844957430,0,4,284260200,2286,32,0.55,24.7758254,121.0425233,119.29,0.009000001,328.1101,0.06900001,0,1
